OrderID,CustomerName,Gender,Category,SubCategory,City,OrderDate,Day,Region,Sales,Profit
OD270,Suresh,Male,Beverages,Soft Drinks,Namakkal,12.09.2018,Wednesday,East,1612,613
OD271,Esther,Female,Snacks,Noodles,Theni,28.12.2018,Friday,West,764,160
OD272,Krithika,Female,Snacks,Noodles,Tenkasi,30.07.2016,Saturday,West,884,283
OD273,Muneer,Male,Fruits & Veggies,Organic Fruits,Viluppuram,30.07.2016,Saturday,West,2443,782
OD274,Hafiz,Male,Bakery,Cakes,Vellore,30.07.2016,Saturday,West,1147,138
OD275,Krithika,Female,Fruits & Veggies,Organic Vegetables,Coimbatore,16.09.2018,Sunday,West,1899,494
OD276,Amrish,Male,Bakery,Cakes,Pudukottai,16.09.2018,Sunday,West,744,67
OD277,Shah,Male,Eggs & Meat & Fish,Fish,Ramanadhapuram,13.10.2018,Saturday,East,812,284
OD278,Ram,Male,Oil & Masala,Masalas,Virudhunagar,13.10.2018,Saturday,East,862,138
OD279,Arutra,Male,Snacks,Chocolates,Virudhunagar,13.10.2018,Saturday,East,1061,286
OD280,Sabeela,Female,Fruits & Veggies,Fresh Vegetables,Pudukottai,13.10.2018,Saturday,East,2365,520
OD281,Vidya,Female,Snacks,Chocolates,Karur,26.09.2016,Monday,Central,1421,455
OD282,Roshan,Male,Fruits & Veggies,Organic Vegetables,Perambalur,26.09.2016,Monday,Central,1357,204
OD283,Sheeba,Female,Beverages,Soft Drinks,Chennai,11.02.2016,Thursday,West,1007,433
OD284,Amrish,Male,Bakery,Biscuits,Kanyakumari,26.09.2016,Monday,West,1544,139
OD285,Kumar,Male,Fruits & Veggies,Organic Vegetables,Salem,26.09.2016,Monday,West,1537,599
OD286,Ridhesh,Male,Bakery,Breads & Buns,Ooty,26.09.2016,Monday,West,1530,168
OD287,Hafiz,Male,Oil & Masala,Spices,Tirunelveli,18.12.2017,Monday,South,2460,738
OD288,Sudha,Female,Snacks,Noodles,Cumbum,18.12.2017,Monday,South,976,429
OD289,Suresh,Male,Fruits & Veggies,Organic Fruits,Coimbatore,18.12.2017,Monday,South,1106,299
OD290,Jonas,Male,Bakery,Biscuits,Tirunelveli,20.11.2017,Monday,East,1165,245
OD291,Jonas,Male,Food Grains,Rice,Chennai,20.11.2017,Monday,East,1244,498
OD292,Amrish,Male,Fruits & Veggies,Organic Fruits,Madurai,20.11.2017,Monday,East,1992,418
OD293,Sheeba,Female,Eggs & Meat & Fish,Eggs,Ooty,20.11.2017,Monday,East,1396,237
OD294,Ram,Male,Snacks,Chocolates,Ramanadhapuram,26.12.2015,Saturday,West,849,263
OD295,Sheeba,Female,Oil & Masala,Masalas,Dharmapuri,26.12.2015,Saturday,West,2488,547
OD296,Muneer,Male,Food Grains,Rice,Dharmapuri,26.12.2015,Saturday,West,840,185
OD297,Aditi,Female,Oil & Masala,Edible Oil & Ghee,Krishnagiri,26.12.2015,Saturday,West,1820,528
OD298,Roshan,Male,Oil & Masala,Masalas,Bodi,26.12.2015,Saturday,West,1969,630
OD299,Sundar,Male,Food Grains,Organic Staples,Virudhunagar,28.10.2017,Saturday,East,2261,995
OD300,Sudha,Female,Eggs & Meat & Fish,Mutton,Namakkal,28.10.2017,Saturday,East,1793,305
OD301,Haseena,Female,Bakery,Breads & Buns,Ooty,28.10.2017,Saturday,East,644,97
OD302,Willams,Male,Oil & Masala,Edible Oil & Ghee,Viluppuram,28.10.2017,Saturday,East,1359,421
OD303,Veronica,Female,Bakery,Breads & Buns,Dharmapuri,28.10.2017,Saturday,East,1554,684
OD304,Muneer,Male,Snacks,Cookies,Tenkasi,19.11.2018,Monday,Central,2090,293
OD305,Anu,Female,Oil & Masala,Edible Oil & Ghee,Kanyakumari,5.04.2016,Tuesday,East,931,298
OD306,Veronica,Female,Bakery,Breads & Buns,Salem,30.12.2015,Wednesday,Central,1157,405
OD307,Verma,Male,Fruits & Veggies,Fresh Fruits,Ooty,6.01.2015,Tuesday,East,2396,383
OD308,Sundar,Male,Oil & Masala,Spices,Pudukottai,6.01.2015,Tuesday,East,1677,587
OD309,Esther,Female,Snacks,Cookies,Tenkasi,15.04.2018,Sunday,South,590,201
OD310,Vinne,Male,Snacks,Noodles,Namakkal,9.12.2017,Saturday,West,1401,196
OD311,Peer,Male,Oil & Masala,Edible Oil & Ghee,Viluppuram,9.12.2017,Saturday,West,678,190
OD312,Harish,Male,Snacks,Chocolates,Vellore,9.12.2017,Saturday,West,2417,798
OD313,Willams,Male,Beverages,Soft Drinks,Theni,9.12.2017,Saturday,West,2211,641
OD314,Vidya,Female,Fruits & Veggies,Fresh Fruits,Perambalur,27.09.2015,Sunday,East,2392,407
OD315,Arutra,Male,Eggs & Meat & Fish,Mutton,Krishnagiri,8.09.2015,Tuesday,South,1835,661
OD316,Malik,Male,Snacks,Noodles,Chennai,8.09.2015,Tuesday,South,2281,776
OD317,Peer,Male,Fruits & Veggies,Fresh Vegetables,Cumbum,28.12.2015,Monday,East,1583,174
OD318,Arvind,Male,Bakery,Cakes,Vellore,11.04.2015,Saturday,East,1123,90
OD319,Sudeep,Male,Snacks,Cookies,Viluppuram,11.04.2015,Saturday,East,1079,410
OD320,Arvind,Male,Food Grains,Organic Staples,Krishnagiri,11.04.2015,Saturday,East,1027,329
OD321,Alan,Male,Fruits & Veggies,Fresh Vegetables,Dharmapuri,11.04.2015,Saturday,East,1771,602
OD322,Sheeba,Female,Oil & Masala,Spices,Karur,11.04.2015,Saturday,East,1171,363
OD323,Arvind,Male,Bakery,Cakes,Pudukottai,19.09.2015,Saturday,West,672,141
OD324,Anu,Female,Beverages,Health Drinks,Dindigul,23.04.2017,Sunday,West,848,229
OD325,Amrish,Male,Fruits & Veggies,Fresh Vegetables,Pudukottai,23.04.2017,Sunday,West,2078,914
OD326,Ravi,Male,Food Grains,Rice,Krishnagiri,11.03.2018,Sunday,South,1400,406
OD327,Verma,Male,Fruits & Veggies,Fresh Vegetables,Cumbum,30.08.2017,Wednesday,East,945,227
OD328,Arutra,Male,Beverages,Health Drinks,Vellore,30.08.2017,Wednesday,East,590,83
OD329,Malik,Male,Beverages,Health Drinks,Dharmapuri,30.08.2017,Wednesday,East,1583,317
OD330,Vidya,Female,Beverages,Health Drinks,Pudukottai,30.08.2017,Wednesday,East,1534,245
OD331,Krithika,Female,Snacks,Noodles,Karur,30.08.2017,Wednesday,East,2133,491
OD332,Shree,Female,Fruits & Veggies,Organic Fruits,Trichy,25.04.2017,Tuesday,East,2021,748
OD333,Shree,Female,Beverages,Health Drinks,Salem,25.04.2017,Tuesday,East,1825,164
OD334,Akash,Male,Bakery,Breads & Buns,Nagercoil,25.04.2017,Tuesday,East,2029,609
OD335,Verma,Male,Oil & Masala,Spices,Perambalur,9.01.2016,Saturday,West,1228,442
OD336,Yadav,Male,Food Grains,Rice,Perambalur,9.01.2016,Saturday,West,1501,210
OD337,Alan,Male,Fruits & Veggies,Organic Vegetables,Nagercoil,9.01.2016,Saturday,West,1094,416
OD338,Hussain,Male,Bakery,Cakes,Dharmapuri,7.12.2015,Monday,West,1179,106
OD339,Suresh,Male,Food Grains,Atta & Flour,Viluppuram,7.12.2015,Monday,West,1127,417
OD340,Willams,Male,Bakery,Biscuits,Namakkal,22.06.2016,Wednesday,West,601,234
OD341,Hussain,Male,Oil & Masala,Edible Oil & Ghee,Chennai,13.04.2015,Monday,East,1697,560
OD342,Sundar,Male,Beverages,Soft Drinks,Ooty,13.04.2015,Monday,East,2095,503
OD343,Harish,Male,Eggs & Meat & Fish,Chicken,Salem,13.04.2015,Monday,East,1132,215
OD344,Suresh,Male,Fruits & Veggies,Organic Vegetables,Nagercoil,13.04.2015,Monday,East,1561,640
OD345,Vinne,Male,Eggs & Meat & Fish,Chicken,Coimbatore,20.12.2016,Tuesday,Central,1238,297
OD346,Willams,Male,Bakery,Breads & Buns,Tenkasi,15.06.2018,Friday,West,2068,165
OD347,Suresh,Male,Fruits & Veggies,Organic Vegetables,Pudukottai,7.08.2018,Tuesday,East,1113,356
OD348,Roshan,Male,Food Grains,Rice,Theni,7.08.2018,Tuesday,East,1966,629
OD349,Haseena,Female,Eggs & Meat & Fish,Chicken,Madurai,7.08.2018,Tuesday,East,2138,684
OD350,Sabeela,Female,Food Grains,Atta & Flour,Bodi,9.01.2017,Monday,East,978,68
OD351,Willams,Male,Fruits & Veggies,Fresh Vegetables,Karur,9.01.2017,Monday,East,2014,685
OD352,Shah,Male,Bakery,Breads & Buns,Viluppuram,9.01.2017,Monday,East,645,187
OD353,Krithika,Female,Food Grains,Rice,Karur,9.01.2017,Monday,East,2194,680
OD354,Vidya,Female,Beverages,Health Drinks,Ooty,9.01.2017,Monday,East,1244,62
OD355,Surya,Male,Bakery,Biscuits,Kanyakumari,4.08.2017,Friday,East,743,290
OD356,Yadav,Male,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,4.08.2017,Friday,East,2474,594
OD357,Malik,Male,Snacks,Cookies,Trichy,4.08.2017,Friday,East,1494,75
OD358,Vidya,Female,Oil & Masala,Spices,Coimbatore,4.08.2017,Friday,East,1174,329
OD359,Sabeela,Female,Fruits & Veggies,Organic Vegetables,Virudhunagar,23.04.2017,Sunday,South,1062,435
OD360,Ridhesh,Male,Fruits & Veggies,Organic Vegetables,Pudukottai,3.08.2018,Friday,South,2297,528
OD361,Amrish,Male,Snacks,Noodles,Namakkal,3.08.2018,Friday,South,562,56
OD362,Veena,Female,Eggs & Meat & Fish,Eggs,Perambalur,25.09.2018,Tuesday,East,2049,656
OD363,Veronica,Female,Eggs & Meat & Fish,Eggs,Kanyakumari,25.09.2018,Tuesday,East,570,125
OD364,Krithika,Female,Eggs & Meat & Fish,Mutton,Karur,25.09.2018,Tuesday,East,1236,334
OD365,Haseena,Female,Beverages,Health Drinks,Bodi,25.09.2018,Tuesday,East,1069,460
OD366,Roshan,Male,Bakery,Cakes,Namakkal,24.09.2015,Thursday,West,1946,623
OD367,Yusuf,Male,Snacks,Noodles,Dindigul,21.10.2017,Saturday,East,595,196
OD368,Amrish,Male,Eggs & Meat & Fish,Mutton,Ramanadhapuram,21.10.2017,Saturday,East,2439,659
OD369,Vince,Male,Bakery,Biscuits,Karur,21.10.2017,Saturday,East,2415,555
OD370,Mathew,Male,Oil & Masala,Spices,Tirunelveli,21.10.2017,Saturday,East,1725,362
OD371,Malik,Male,Fruits & Veggies,Fresh Vegetables,Tenkasi,29.05.2018,Tuesday,Central,688,117
OD372,Sudeep,Male,Food Grains,Rice,Karur,29.05.2018,Tuesday,Central,1698,340
OD373,Arvind,Male,Bakery,Breads & Buns,Pudukottai,23.07.2015,Thursday,West,1665,216
OD374,Shah,Male,Beverages,Health Drinks,Ooty,23.07.2015,Thursday,West,1309,79
OD375,Sharon,Female,Oil & Masala,Spices,Vellore,23.07.2015,Thursday,West,905,72
OD376,Hussain,Male,Eggs & Meat & Fish,Mutton,Theni,23.07.2015,Thursday,West,2271,295
OD377,Ganesh,Male,Snacks,Chocolates,Pudukottai,28.09.2017,Thursday,Central,2091,523
OD378,Ganesh,Male,Food Grains,Atta & Flour,Salem,27.08.2018,Monday,East,1917,173
OD379,Sudeep,Male,Food Grains,Rice,Cumbum,28.04.2016,Thursday,Central,641,179
OD380,Hussain,Male,Oil & Masala,Spices,Salem,28.04.2016,Thursday,Central,1192,417
OD381,Krithika,Female,Food Grains,Rice,Ooty,28.04.2016,Thursday,Central,1132,464
OD382,Ram,Male,Oil & Masala,Masalas,Namakkal,28.10.2017,Saturday,West,1727,225
OD383,Mathew,Male,Eggs & Meat & Fish,Mutton,Pudukottai,28.10.2017,Saturday,West,1051,378
OD384,Jackson,Male,Beverages,Health Drinks,Trichy,26.06.2016,Sunday,Central,2109,337
OD385,Surya,Male,Eggs & Meat & Fish,Mutton,Virudhunagar,27.11.2016,Sunday,South,1311,315
OD386,Sabeela,Female,Fruits & Veggies,Organic Fruits,Ooty,27.11.2016,Sunday,South,759,266
OD387,Esther,Female,Bakery,Biscuits,Virudhunagar,12.03.2016,Saturday,East,2201,462
OD388,Harish,Male,Snacks,Cookies,Pudukottai,12.03.2016,Saturday,East,1964,314
OD389,Malik,Male,Snacks,Chocolates,Chennai,24.11.2015,Tuesday,East,1898,702
OD390,Shree,Female,Bakery,Biscuits,Coimbatore,12.11.2018,Monday,East,2282,114
OD391,Jonas,Male,Bakery,Breads & Buns,Karur,12.11.2018,Monday,East,2294,596
OD392,Hafiz,Male,Oil & Masala,Spices,Coimbatore,21.09.2015,Monday,West,2213,996
OD393,Hussain,Male,Food Grains,Atta & Flour,Dharmapuri,21.09.2015,Monday,West,1797,270
OD394,Ridhesh,Male,Oil & Masala,Edible Oil & Ghee,Pudukottai,6.07.2015,Monday,Central,1912,382
OD395,Suresh,Male,Food Grains,Rice,Bodi,30.06.2018,Saturday,West,1865,354
OD396,Sheeba,Female,Bakery,Cakes,Kanyakumari,17.10.2018,Wednesday,East,1838,754
OD397,Ram,Male,Beverages,Soft Drinks,Karur,17.10.2018,Wednesday,East,1626,195
OD398,Rumaiza,Female,Snacks,Noodles,Kanyakumari,31.10.2016,Monday,Central,647,71
OD399,Mathew,Male,Bakery,Breads & Buns,Trichy,9.08.2017,Wednesday,Central,1042,177
OD400,Veronica,Female,Beverages,Health Drinks,Virudhunagar,9.08.2017,Wednesday,Central,1519,319
OD401,Yadav,Male,Beverages,Health Drinks,Perambalur,9.08.2017,Wednesday,Central,532,149
OD402,Adavan,Male,Eggs & Meat & Fish,Chicken,Ooty,9.08.2017,Wednesday,Central,1477,74
OD403,Willams,Male,Bakery,Cakes,Tenkasi,24.12.2015,Thursday,South,707,99
OD404,Shree,Female,Snacks,Cookies,Cumbum,16.04.2015,Thursday,South,1748,315
OD405,Alan,Male,Oil & Masala,Masalas,Virudhunagar,24.12.2018,Monday,East,2257,361
OD406,Kumar,Male,Food Grains,Atta & Flour,Perambalur,12.08.2018,Sunday,West,762,198
OD407,Sharon,Female,Food Grains,Rice,Tenkasi,12.08.2018,Sunday,West,904,63
OD408,Ravi,Male,Fruits & Veggies,Fresh Fruits,Krishnagiri,12.08.2018,Sunday,West,958,182
OD409,Surya,Male,Beverages,Soft Drinks,Trichy,12.08.2018,Sunday,West,2193,899
OD410,Krithika,Female,Eggs & Meat & Fish,Eggs,Krishnagiri,12.08.2018,Sunday,West,830,66
OD411,Krithika,Female,Bakery,Cakes,Nagercoil,12.08.2018,Sunday,West,1531,505
OD412,Harish,Male,Snacks,Cookies,Coimbatore,12.08.2018,Sunday,West,2355,754
OD413,Jonas,Male,Oil & Masala,Edible Oil & Ghee,Perambalur,12.08.2018,Sunday,West,917,257
OD414,Ridhesh,Male,Bakery,Breads & Buns,Dharmapuri,12.08.2018,Sunday,West,1433,459
OD415,Sudha,Female,Eggs & Meat & Fish,Fish,Namakkal,11.03.2018,Sunday,West,2246,966
OD416,Arvind,Male,Food Grains,Dals & Pulses,Salem,11.03.2018,Sunday,West,2130,937
OD417,Ramesh,Male,Snacks,Cookies,Dindigul,24.06.2018,Sunday,West,2461,394
OD418,Amrish,Male,Beverages,Soft Drinks,Cumbum,14.04.2017,Friday,West,1863,168
OD419,Jackson,Male,Food Grains,Dals & Pulses,Karur,11.06.2018,Monday,South,1382,290
OD420,Hussain,Male,Beverages,Health Drinks,Tirunelveli,3.04.2018,Tuesday,West,807,89
OD421,Shree,Female,Eggs & Meat & Fish,Fish,Virudhunagar,3.04.2018,Tuesday,West,1272,305
OD422,Komal,Female,Fruits & Veggies,Organic Fruits,Perambalur,22.06.2015,Monday,West,1621,470
OD423,Malik,Male,Bakery,Breads & Buns,Namakkal,19.10.2018,Friday,East,1356,502
OD424,Sheeba,Female,Food Grains,Organic Staples,Vellore,19.10.2018,Friday,East,684,55
OD425,Veena,Female,Bakery,Cakes,Karur,21.08.2018,Tuesday,South,540,162
OD426,Arvind,Male,Beverages,Soft Drinks,Viluppuram,23.11.2018,Friday,Central,1256,113
OD427,Sudha,Female,Beverages,Health Drinks,Tenkasi,23.11.2018,Friday,Central,581,215
OD428,Amrish,Male,Snacks,Noodles,Coimbatore,9.12.2015,Wednesday,East,707,226
OD429,Willams,Male,Fruits & Veggies,Organic Vegetables,Nagercoil,10.01.2018,Wednesday,Central,913,374
OD430,Sudeep,Male,Food Grains,Rice,Ooty,15.04.2017,Saturday,South,507,96
OD431,Harish,Male,Fruits & Veggies,Fresh Fruits,Krishnagiri,15.04.2017,Saturday,South,1367,355
OD432,Yusuf,Male,Food Grains,Organic Staples,Coimbatore,15.04.2017,Saturday,South,833,233
OD433,Esther,Female,Beverages,Soft Drinks,Madurai,15.04.2017,Saturday,South,1987,258
OD434,Roshan,Male,Bakery,Breads & Buns,Madurai,6.06.2017,Tuesday,East,1152,265
OD435,Rumaiza,Female,Snacks,Noodles,Chennai,19.12.2015,Saturday,South,1362,518
OD436,Haseena,Female,Snacks,Cookies,Kanyakumari,19.12.2015,Saturday,South,942,122
OD437,Ram,Male,Eggs & Meat & Fish,Eggs,Dharmapuri,6.12.2017,Wednesday,Central,2200,792
OD438,Aditi,Female,Snacks,Noodles,Tenkasi,6.12.2017,Wednesday,Central,861,258
OD439,Sabeela,Female,Oil & Masala,Masalas,Salem,15.09.2018,Saturday,Central,1648,445
OD440,Malik,Male,Fruits & Veggies,Organic Fruits,Perambalur,20.01.2018,Saturday,East,1805,217
OD441,Sudeep,Male,Fruits & Veggies,Fresh Vegetables,Coimbatore,9.05.2017,Tuesday,Central,620,74
OD442,James,Male,Snacks,Noodles,Ooty,9.05.2017,Tuesday,Central,1216,547
OD443,Sudha,Female,Eggs & Meat & Fish,Fish,Dindigul,9.05.2017,Tuesday,Central,686,34
OD444,Amrish,Male,Food Grains,Dals & Pulses,Karur,9.05.2017,Tuesday,Central,1648,313
OD445,Sudeep,Male,Food Grains,Dals & Pulses,Salem,9.05.2017,Tuesday,Central,506,218
OD446,Yadav,Male,Snacks,Chocolates,Tirunelveli,9.05.2017,Tuesday,Central,1579,347
OD447,Malik,Male,Snacks,Chocolates,Chennai,20.03.2018,Tuesday,Central,550,231
OD448,Shree,Female,Beverages,Soft Drinks,Namakkal,4.01.2017,Wednesday,East,2020,848
OD449,Ganesh,Male,Bakery,Cakes,Pudukottai,4.01.2017,Wednesday,East,695,104
OD450,Sudha,Female,Food Grains,Dals & Pulses,Dharmapuri,4.01.2017,Wednesday,East,2453,368
OD451,Amy,Female,Oil & Masala,Masalas,Pudukottai,4.01.2017,Wednesday,East,1820,637
OD452,Verma,Male,Eggs & Meat & Fish,Mutton,Virudhunagar,4.01.2017,Wednesday,East,508,152
OD453,Veena,Female,Oil & Masala,Edible Oil & Ghee,Virudhunagar,4.01.2017,Wednesday,East,2459,861
OD454,Esther,Female,Oil & Masala,Masalas,Ramanadhapuram,20.10.2018,Saturday,East,850,94
OD455,Ramesh,Male,Bakery,Biscuits,Coimbatore,20.10.2018,Saturday,East,2417,822
OD456,Sharon,Female,Snacks,Noodles,Ooty,13.12.2017,Wednesday,Central,795,207
OD457,Ridhesh,Male,Food Grains,Dals & Pulses,Tirunelveli,2.12.2015,Wednesday,West,2142,664
OD458,Akash,Male,Food Grains,Dals & Pulses,Perambalur,26.09.2017,Tuesday,Central,1542,648
OD459,Muneer,Male,Eggs & Meat & Fish,Chicken,Dindigul,26.09.2017,Tuesday,Central,2411,699
OD460,Krithika,Female,Food Grains,Atta & Flour,Viluppuram,15.12.2016,Thursday,West,1213,206
OD461,Veronica,Female,Food Grains,Atta & Flour,Namakkal,15.12.2016,Thursday,West,507,101
OD462,Ramesh,Male,Eggs & Meat & Fish,Eggs,Perambalur,15.12.2016,Thursday,West,618,216
OD463,Krithika,Female,Beverages,Health Drinks,Vellore,22.04.2017,Saturday,West,1199,168
OD464,Amrish,Male,Food Grains,Organic Staples,Viluppuram,22.04.2017,Saturday,West,2200,484
OD465,Krithika,Female,Fruits & Veggies,Fresh Vegetables,Pudukottai,22.04.2017,Saturday,West,1238,520
OD466,Veena,Female,Beverages,Soft Drinks,Bodi,22.04.2017,Saturday,West,1962,412
OD467,Alan,Male,Snacks,Chocolates,Pudukottai,22.04.2017,Saturday,West,580,139
OD468,Shah,Male,Oil & Masala,Edible Oil & Ghee,Nagercoil,17.01.2016,Sunday,Central,2412,169
OD469,Adavan,Male,Bakery,Biscuits,Viluppuram,31.03.2018,Saturday,Central,1224,208
OD470,Hussain,Male,Fruits & Veggies,Organic Fruits,Salem,16.12.2017,Saturday,Central,1356,217
OD471,Yadav,Male,Beverages,Soft Drinks,Karur,20.12.2016,Tuesday,East,502,80
OD472,Yadav,Male,Bakery,Breads & Buns,Perambalur,11.09.2015,Friday,West,2271,659
OD473,Amrish,Male,Eggs & Meat & Fish,Chicken,Chennai,11.09.2015,Friday,West,1977,514
OD474,Yadav,Male,Beverages,Soft Drinks,Perambalur,11.09.2015,Friday,West,1388,208
OD475,Esther,Female,Eggs & Meat & Fish,Fish,Namakkal,11.09.2015,Friday,West,2115,360
OD476,Haseena,Female,Oil & Masala,Masalas,Krishnagiri,11.09.2015,Friday,West,1976,790
OD477,Hussain,Male,Bakery,Breads & Buns,Perambalur,11.09.2015,Friday,West,1323,251
OD478,Rumaiza,Female,Food Grains,Organic Staples,Perambalur,7.12.2017,Thursday,West,639,256
OD479,Rumaiza,Female,Food Grains,Atta & Flour,Perambalur,27.10.2017,Friday,East,1544,633
OD480,Jackson,Male,Fruits & Veggies,Organic Fruits,Nagercoil,26.06.2017,Monday,East,1223,147
OD481,Ravi,Male,Snacks,Chocolates,Krishnagiri,26.06.2017,Monday,East,1224,404
OD482,Shah,Male,Bakery,Cakes,Karur,10.06.2015,Wednesday,West,2157,949
OD483,James,Male,Bakery,Cakes,Dharmapuri,22.07.2015,Wednesday,East,673,195
OD484,Sudha,Female,Food Grains,Atta & Flour,Virudhunagar,22.07.2015,Wednesday,East,2092,188
OD485,Vince,Male,Snacks,Cookies,Tenkasi,6.10.2018,Saturday,West,1892,492
OD486,Ramesh,Male,Snacks,Cookies,Coimbatore,6.10.2018,Saturday,West,1943,777
OD487,Harish,Male,Fruits & Veggies,Organic Fruits,Coimbatore,6.10.2018,Saturday,West,1968,649
OD488,Sabeela,Female,Eggs & Meat & Fish,Mutton,Namakkal,29.10.2015,Thursday,Central,1596,479
OD489,Haseena,Female,Snacks,Cookies,Ramanadhapuram,6.09.2015,Sunday,Central,1637,573
OD490,Vidya,Female,Snacks,Chocolates,Ramanadhapuram,6.09.2015,Sunday,Central,2232,870
OD491,Amy,Female,Bakery,Cakes,Tirunelveli,6.09.2015,Sunday,Central,1917,843
OD492,Yadav,Male,Beverages,Soft Drinks,Tenkasi,14.09.2015,Monday,East,531,74
OD493,Anu,Female,Fruits & Veggies,Fresh Fruits,Ooty,14.09.2015,Monday,East,1283,526
OD494,Sheeba,Female,Beverages,Soft Drinks,Cumbum,5.09.2017,Tuesday,West,937,328
OD495,Veronica,Female,Beverages,Health Drinks,Pudukottai,18.03.2017,Saturday,South,1373,247
OD496,Ridhesh,Male,Beverages,Soft Drinks,Krishnagiri,27.12.2016,Tuesday,South,1598,415
OD497,Komal,Female,Food Grains,Atta & Flour,Karur,25.07.2017,Tuesday,West,1398,545
OD498,Hussain,Male,Beverages,Health Drinks,Cumbum,25.07.2017,Tuesday,West,1070,54
OD499,Vidya,Female,Fruits & Veggies,Organic Vegetables,Virudhunagar,25.07.2017,Tuesday,West,1948,818
OD500,Komal,Female,Eggs & Meat & Fish,Mutton,Kanyakumari,25.07.2017,Tuesday,West,702,161
OD501,Veena,Female,Beverages,Soft Drinks,Nagercoil,30.05.2017,Tuesday,West,1953,723
OD502,Arvind,Male,Eggs & Meat & Fish,Fish,Ramanadhapuram,30.05.2017,Tuesday,West,548,115
OD503,Peer,Male,Snacks,Cookies,Bodi,30.05.2017,Tuesday,West,1952,625
OD504,Komal,Female,Food Grains,Dals & Pulses,Pudukottai,30.05.2017,Tuesday,West,1836,716
OD505,Esther,Female,Bakery,Breads & Buns,Perambalur,30.05.2017,Tuesday,West,2292,115
OD506,Hafiz,Male,Beverages,Health Drinks,Madurai,11.12.2018,Tuesday,East,2112,380
OD507,Aditi,Female,Food Grains,Rice,Karur,16.03.2016,Wednesday,South,2354,871
OD508,Amrish,Male,Snacks,Chocolates,Perambalur,16.03.2016,Wednesday,South,2061,866
OD509,Kumar,Male,Snacks,Noodles,Karur,16.03.2016,Wednesday,South,1791,519
OD510,Vince,Male,Oil & Masala,Edible Oil & Ghee,Coimbatore,16.03.2016,Wednesday,South,2009,904
OD511,Haseena,Female,Fruits & Veggies,Organic Fruits,Tenkasi,26.11.2018,Monday,Central,1850,777
OD512,Shah,Male,Bakery,Breads & Buns,Ramanadhapuram,26.11.2018,Monday,Central,898,81
OD513,Aditi,Female,Bakery,Breads & Buns,Nagercoil,20.10.2017,Friday,East,1070,310
OD514,Arutra,Male,Oil & Masala,Masalas,Ramanadhapuram,21.12.2018,Friday,West,606,121
OD515,Verma,Male,Beverages,Health Drinks,Ooty,21.12.2018,Friday,West,2352,564
OD516,Arvind,Male,Eggs & Meat & Fish,Eggs,Bodi,22.01.2018,Monday,West,1381,152
OD517,Sundar,Male,Eggs & Meat & Fish,Eggs,Chennai,22.01.2018,Monday,West,1170,257
OD518,Ramesh,Male,Snacks,Noodles,Tenkasi,22.01.2018,Monday,West,1815,272
OD519,Komal,Female,Eggs & Meat & Fish,Eggs,Coimbatore,22.01.2018,Monday,West,595,89
OD520,Krithika,Female,Bakery,Breads & Buns,Salem,22.03.2016,Tuesday,Central,640,256
OD521,Arutra,Male,Eggs & Meat & Fish,Mutton,Salem,22.03.2016,Tuesday,Central,1854,519
OD522,Komal,Female,Eggs & Meat & Fish,Chicken,Karur,22.03.2016,Tuesday,Central,2088,689
OD523,Peer,Male,Fruits & Veggies,Fresh Vegetables,Perambalur,23.01.2018,Tuesday,Central,1837,735
OD524,Jonas,Male,Oil & Masala,Masalas,Bodi,21.05.2017,Sunday,West,737,221
OD525,Amy,Female,Eggs & Meat & Fish,Eggs,Kanyakumari,21.05.2017,Sunday,West,2447,979
OD526,Suresh,Male,Eggs & Meat & Fish,Chicken,Krishnagiri,26.12.2016,Monday,East,1102,77
OD527,Sheeba,Female,Bakery,Cakes,Trichy,21.10.2018,Sunday,South,2236,179
OD528,Verma,Male,Snacks,Noodles,Salem,21.10.2018,Sunday,South,1413,155
OD529,Krithika,Female,Snacks,Cookies,Karur,9.03.2016,Wednesday,East,1032,237
OD530,Vidya,Female,Bakery,Breads & Buns,Vellore,9.03.2016,Wednesday,East,1597,367
OD531,Komal,Female,Eggs & Meat & Fish,Fish,Karur,9.03.2016,Wednesday,East,1537,169
OD532,Roshan,Male,Eggs & Meat & Fish,Chicken,Coimbatore,11.07.2016,Monday,West,1245,349
OD533,Veena,Female,Snacks,Noodles,Ooty,9.07.2018,Monday,West,1902,647
OD534,Aditi,Female,Food Grains,Organic Staples,Nagercoil,29.05.2017,Monday,South,888,115
OD535,James,Male,Food Grains,Dals & Pulses,Tenkasi,29.05.2017,Monday,South,1416,396
